Meteorological Climatological and Geophysical Agency, BMKG
Earthquake Database
===========================================================

File Created: Tue Jun 26 2018 16:30:33 WIB
Earthquake Events = 584 Events
Date Range: 2015-01-01 - 2015-12-31
Latitude: 5.8S - 12S
Longitude: 114.5E - 105E
Magnitude Range: 1 - 9.5 SR
Depth Range: 1 - 1000 Km


EventID: bmg2015aaya
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-01-01	12:07:10.9	-10.14	113.84	59	4.3	MLv		17.02		1.68	113	1.078		48		South of Java, Indonesia  

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	KPJI	P	2015-05-13	11:20:58.8	1.4	76	0.4	0		0	i	0	3.1	0
IA	CTJI	P	2015-05-13	11:21:03.5	1.8	68	0.2	0		0	i	0	2.8	0
IA	CBJI	S	2015-05-13	11:21:09.7	1.2	328	-0.4	0		0	i	0	3.4	0
IA	DBJI	P	2015-05-13	11:21:16.6	1.4	325	0.4	0		0	i	0	0	0
IA	UGM	P	2015-05-13	11:21:19.6	3	95	-0.5	0		0	i	0	4	0


EventID: bmg2015jkof
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-14	20:21:35.9	-8.01		107.03	13	3.2	MLv		2.81		1.3	140	0.62		11		Java, Indonesia    

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	CBJI	P	2015-05-14	20:21:59.4	1.3	356	0	0		0	i	0	3.5	0
IA	LEM	P	2015-05-14	20:22:00.1	1.3	26	0.6	0		0	i	0	2.9	0
IA	DBJI	P	2015-05-14	20:22:01.7	1.5	349	-0.1	0		0	i	0	2.8	0
IA	KPJI	P	2015-05-14	20:22:09.5	2	71	0	0		0	i	0	3.2	0
IA	CTJI	P	2015-05-14	20:22:13.0	2.4	65	-1.3	0		0	i	0	3	0
IA	LEM	S	2015-05-14	20:22:17.1	1.3	26	-0.2	0		0	i	0	2.9	0
IA	CBJI	S	2015-05-14	20:22:18.0	1.3	356	1	0		0	i	0	3.5	0
IA	DBJI	S	2015-05-14	20:22:20.5	1.5	349	-0.8	0		0	i	0	2.8	0
AU	XMIS	P	2015-05-14	20:22:20.9	2.8	209	0.3	0		0	i	0	3.6	0
IA	KPJI	S	2015-05-14	20:22:35.7	2	71	0.5	0		0	i	0	3.2	0
IA	CTJI	S	2015-05-14	20:22:44.2	2.4	65	0.1	0		0	i	0	3	0


EventID: bmg2015jlvq
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-15	13:15:21.3	-7.99		108.82	90	3.2	MLv		7.82		0.67	144	0.418		9		Java, Indonesia    

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	KPJI	P	2015-05-15	13:15:38.8	0.7	9	0.2	0		0	i	0	2.8	0
IA	CTJI	P	2015-05-15	13:15:42.3	1	20	0.8	0		0	i	0	2.5	0
IA	UGM	P	2015-05-15	13:15:49.5	1.7	87	0.1	0		0	i	0	3.4	0
IA	KPJI	S	2015-05-15	13:15:51.9	0.7	9	-0.1	0		0	i	0	2.8	0
IA	CTJI	S	2015-05-15	13:15:56.9	1	20	-0.3	0		0	i	0	2.5	0
IA	SWJI	P	2015-05-15	13:16:06.3	2.9	85	0.5	0		0	i	0	3.5	0
IA	UGM	S	2015-05-15	13:16:10.8	1.7	87	-0.5	0		0	i	0	3.4	0
AU	XMIS	P	2015-05-15	13:16:19.9	4	231	-0.3	0		0	i	0	4.3	0
IA	PTKI	P	2015-05-15	13:17:11.9	7.8	4	-0.5	0		0	i	0	0	0


EventID: bmg2015jrmg
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-18	15:19:45.9	-9.42		112.88	10	3.8	MLv		7.2		1.57	168	0.882		18		South of Java, Indonesia  

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	JAGI	P	2015-05-18	15:20:13.1	1.6	53	-0.5	0		0	i	0	3.6	0
IA	PWJI	P	2015-05-18	15:20:16.7	1.8	322	0.6	0		0	i	0	3.2	0
IA	BYJI	P	2015-05-18	15:20:18.7	1.9	51	0.6	0		0	i	0	3.4	0
IA	SWJI	P	2015-05-18	15:20:20.3	2	327	0.5	0		0	i	0	3.5	0
IA	ABJI	P	2015-05-18	15:20:21.3	2.1	40	0.3	0		0	i	0	3.3	0
IA	DNP	P	2015-05-18	15:20:26.6	2.4	72	1.2	0		0	i	0	4.1	0
IA	SRBI	P	2015-05-18	15:20:27.9	2.7	60	-0.9	0		0	i	0	3.4	0
IA	KMMI	P	2015-05-18	15:20:29.0	2.6	24	1.4	0		0	i	0	3.3	0
IA	KHK	P	2015-05-18	15:20:31.5	2.9	69	-0.5	0		0	i	0	0	0
IA	UGM	P	2015-05-18	15:20:31.6	2.8	303	1.3	0		0	i	0	4.1	0
IA	PWJI	S	2015-05-18	15:20:37.8	1.8	322	-1.4	0		0	i	0	3.2	0
IA	TWSI	P	2015-05-18	15:20:47.0	4	81	-0.4	0		0	i	0	3.6	0
IA	KPJI	P	2015-05-18	15:20:54.2	4.4	298	1.1	0		0	i	0	4.1	0
IA	PLAI	P	2015-05-18	15:20:58.5	4.9	83	-0.7	0		0	i	0	3.8	0
IA	UGM	S	2015-05-18	15:21:03.3	2.8	303	-1.4	0		0	i	0	4.1	0
IA	CISI	P	2015-05-18	15:21:05.8	5.3	290	0.1	73.3		0.9	i	4.7	4.9	5.4
IA	WBSI	P	2015-05-18	15:21:19.7	6.4	93	-0.9	34.5		1	i	4.4	4.3	0
AU	XMIS	P	2015-05-18	15:21:30.8	7.2	261	-0.4	57.1		1.2	i	4.6	5.1	0


EventID: bmg2015jrrv
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-18	18:08:41.3	-9.15		113.14	10	2.9	MLv		3.72		1.2	211	1.281		9		South of Java, Indonesia  

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	JAGI	P	2015-05-18	18:09:03.6	1.2	56	0.1	0		0	i	0	2.6	0
IA	BYJI	P	2015-05-18	18:09:09.3	1.5	52	1.2	0		0	i	0	2.8	0
IA	PWJI	P	2015-05-18	18:09:11.9	1.7	310	0.5	0		0	i	0	2.7	0
IA	SWJI	P	2015-05-18	18:09:14.8	2	316	0.3	0		0	i	0	2.7	0
IA	JAGI	S	2015-05-18	18:09:18.6	1.2	56	-1.4	0		0	i	0	2.6	0
IA	KMMI	P	2015-05-18	18:09:20.7	2.2	20	2.4	0		0	i	0	3.1	0
IA	UGM	P	2015-05-18	18:09:27.1	2.9	295	0	0		0	i	0	3.9	0
IA	PWJI	S	2015-05-18	18:09:32.6	1.7	310	-1.7	0		0	i	0	2.7	0
IA	TWSI	P	2015-05-18	18:09:37.2	3.7	84	-1.6	0		0	i	0	3.2	0


EventID: bmg2015jrsv
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-18	18:39:03.2	-7.47		111.82	10	2.8	MLv		2.52		0.27	112	0.333		9		Java, Indonesia    

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	SWJI	P	2015-05-18	18:39:09.5	0.3	191	-0.1	0		0	i	0	2.4	0
IA	PWJI	P	2015-05-18	18:39:13.9	0.5	182	-0.5	0		0	i	0	2.6	0
IA	SWJI	S	2015-05-18	18:39:14.6	0.3	191	0.3	0		0	i	0	2.4	0
IA	TBJI	P	2015-05-18	18:39:16.3	0.6	3	0.1	0		0	i	0	2.5	0
IA	PWJI	S	2015-05-18	18:39:22.7	0.5	182	0	0		0	i	0	2.6	0
IA	UGM	P	2015-05-18	18:39:27.1	1.4	251	-0.6	0		0	i	0	3.3	0
IA	KMMI	P	2015-05-18	18:39:39.0	2.1	79	0.3	0		0	i	0	3.1	0
IA	JAGI	P	2015-05-18	18:39:44.1	2.5	113	0	0		0	i	0	3.1	0
IA	UGM	S	2015-05-18	18:39:46.4	1.4	251	0.4	0		0	i	0	3.3	0


EventID: bmg2015jrwi
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-18	20:24:52.8	-10.21	113.92	10	3.8	MLv		5.7		1.75	229	0.581		14		South of Java, Indonesia  

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	JAGI	P	2015-05-18	20:25:22.1	1.7	8	-0.9	0		0	i	0	3.5	0
IA	DNP	P	2015-05-18	20:25:27.1	2	40	0.6	0		0	i	0	4.3	0
IA	BYJI	P	2015-05-18	20:25:27.3	2	12	0.2	0		0	i	0	3.4	0
IA	ABJI	P	2015-05-18	20:25:32.6	2.4	7	0.2	0		0	i	0	3.4	0
IA	SRBI	P	2015-05-18	20:25:33.2	2.5	31	0.1	0		0	i	0	3.4	0
IA	KHK	P	2015-05-18	20:25:33.5	2.5	42	0.2	0		0	i	0	3.3	0
IA	PWJI	P	2015-05-18	20:25:39.7	3	316	-0.9	0		0	i	0	3.7	0
IA	KMMI	P	2015-05-18	20:25:43.1	3.2	360	0.6	0		0	i	0	3.6	0
IA	SWJI	P	2015-05-18	20:25:43.5	3.3	319	-0.4	0		0	i	0	3.9	0
IA	TWSI	P	2015-05-18	20:25:43.8	3.3	64	-0.4	0		0	i	0	3.9	0
IA	UGM	P	2015-05-18	20:25:54.6	4.1	304	-0.4	0		0	i	0	4.3	0
IA	PLAI	P	2015-05-18	20:25:54.6	4	70	-0.3	0		0	i	0	4.2	0
IA	DBNI	P	2015-05-18	20:26:03.2	4.7	69	0	0		0	i	0	4	0
IA	KPJI	P	2015-05-18	20:26:18.8	5.7	300	1.3	26.2		1.1	i	4.2	4.2	0


EventID: bmg2015jscj
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-18	23:29:27.4	-6.07		111.21	17	4	MLv		3.38		0.98	123	0.968		11		Java, Indonesia    

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	TBJI	P	2015-05-18	23:29:45.5	1	139	-0.4	0		0	i	0	3.6	0
IA	SWJI	P	2015-05-18	23:29:57.3	1.7	161	0.4	0		0	i	0	3.8	0
IA	UGM	P	2015-05-18	23:29:58.7	1.9	200	-1.1	0		0	i	0	4	0
IA	TBJI	S	2015-05-18	23:29:58.9	1	139	-0.6	0		0	i	0	3.6	0
IA	PWJI	P	2015-05-18	23:30:00.8	2	163	0	0		0	i	0	3.7	0
IA	CTJI	P	2015-05-18	23:30:04.3	2.2	245	0.9	0		0	i	0	4.2	0
IA	KPJI	P	2015-05-18	23:30:08.9	2.6	241	0.4	0		0	i	0	4.4	0
IA	KMMI	P	2015-05-18	23:30:14.5	2.9	110	2.3	0		0	i	0	4	0
IA	PBKI	P	2015-05-18	23:30:18.1	3.4	8	-1.4	0		0	i	0	4.9	0
IA	SWJI	S	2015-05-18	23:30:19.6	1.7	161	0.2	0		0	i	0	3.8	0
IA	PWJI	S	2015-05-18	23:30:25.9	2	163	-0.6	0		0	i	0	3.7	0


EventID: bmg2015jsiw
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-19	02:44:33.9	-8.19		107.27	10	3.9	MLv		6.82		0.83	122	0.949		12		Java, Indonesia    

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	CISI	P	2015-05-19	02:44:50.2	0.8	41	0	0		0	i	0	4	0
IA	LEM	P	2015-05-19	02:44:59.9	1.4	14	0.9	0		0	i	0	3.4	0
IA	CISI	S	2015-05-19	02:45:00.3	0.8	41	-1.6	0		0	i	0	4	0
IA	CBJI	P	2015-05-19	02:45:01.2	1.5	347	0.3	0		0	i	0	3.8	0
IA	KPJI	P	2015-05-19	02:45:05.5	1.9	63	-0.2	0		0	i	0	3.2	0
IA	CTJI	P	2015-05-19	02:45:11.6	2.2	58	0.6	0		0	i	0	3	0
AU	XMIS	P	2015-05-19	02:45:17.3	2.8	215	-1.2	0		0	i	0	3.8	0
IA	UGM	P	2015-05-19	02:45:24.4	3.2	85	-0.4	0		0	i	0	4.2	0
IA	KASI	P	2015-05-19	02:45:34.1	3.8	314	1.3	0		0	i	0	3.8	0
IA	PWJI	P	2015-05-19	02:45:42.2	4.5	88	0.1	0		0	i	0	4.1	0
IA	EGSI	P	2015-05-19	02:45:57.5	5.7	299	-1.2	27.4		0.9	i	4.3	4.3	5.1
IA	JAGI	P	2015-05-19	02:46:15.5	6.8	93	1.4	36.1		0.7	i	4.6	4.6	0


EventID: bmg2015kasp
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-23	16:45:47.7	-6.12		105.35	10	3.6	MLv		4.05		0.75	184	0.935		15		Sunda Strait, Indonesia   

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	BLSI	P	2015-05-23	16:46:00.9	0.8	352	-1.6	0		0	i	0	3.4	0
IA	KASI	P	2015-05-23	16:46:06.9	1	305	-0.5	0		0	i	0	3.2	0
IA	DBJI	P	2015-05-23	16:46:11.5	1.5	107	-2.1	0		0	i	0	3.2	0
IA	TNGI	P	2015-05-23	16:46:12.4	1.3	92	1.2	0		0	i	0	3.7	0
IA	BLSI	S	2015-05-23	16:46:13.6	0.8	352	0.2	0		0	i	0	3.4	0
IA	CBJI	P	2015-05-23	16:46:16.7	1.7	110	-0.2	0		0	i	0	3.6	0
IA	LWLI	P	2015-05-23	16:46:18.0	1.7	310	0.9	0		0	i	0	3.6	0
IA	MDSI	P	2015-05-23	16:46:21.9	2	324	0.3	0		0	i	0	3.2	0
IA	LEM	P	2015-05-23	16:46:27.7	2.4	107	1.2	0		0	i	0	3.5	0
IA	CISI	P	2015-05-23	16:46:33.0	2.8	120	0	0		0	i	0	4.5	0
IA	KPJI	P	2015-05-23	16:46:46.4	3.8	109	0.7	0		0	i	0	3.8	0
IA	CTJI	P	2015-05-23	16:46:48.2	3.9	103	0.4	0		0	i	0	3.8	0
IA	PPBI	P	2015-05-23	16:46:49.0	4	11	-0.2	0		0	i	0	4.4	0
IA	TPI	P	2015-05-23	16:46:50.5	4.1	35	0.7	0		0	i	0	0	0
IA	CISI	S	2015-05-23	16:47:07.3	2.8	120	-0.8	0		0	i	0	4.5	0


EventID: bmg2015kbwo
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-24	07:54:25.2	-8.21		106.98	29	3.7	MLv		4.76		1.05	125	0.727		16		South of Java, Indonesia  

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	CISI	P	2015-05-24	07:54:43.1	1	52	-0.9	0		0	i	0	4	0
IA	SKJI	P	2015-05-24	07:54:46.8	1.3	340	-0.2	0		0	i	0	4.1	0
IA	LEM	P	2015-05-24	07:54:50.8	1.5	25	0.5	0		0	i	0	3.4	0
IA	DBJI	P	2015-05-24	07:54:54.2	1.7	352	1.9	0		0	i	0	3.2	0
IA	JCJI	P	2015-05-24	07:54:55.2	1.9	41	-1	0		0	i	0	3.8	0
IA	KPJI	P	2015-05-24	07:54:59.2	2.1	66	0.5	0		0	i	0	3.6	0
IA	SKJI	S	2015-05-24	07:55:02.5	1.3	340	-1	0		0	i	0	4.1	0
IA	CTJI	P	2015-05-24	07:55:03.2	2.5	62	-0.5	0		0	i	0	3.2	0
AU	XMIS	P	2015-05-24	07:55:05.2	2.6	210	-0.2	0		0	i	0	3.7	0
IA	CBJI	P	2015-05-24	07:55:08.8	1.5	358	-0.5	0		0	i	0	0	0
IA	LEM	S	2015-05-24	07:55:10.5	1.5	25	0.9	0		0	i	0	3.4	0
IA	UGM	P	2015-05-24	07:55:17.9	3.5	85	0	0		0	i	0	4	0
IA	KPJI	S	2015-05-24	07:55:24.2	2.1	66	-0.3	0		0	i	0	3.6	0
IA	MDSI	P	2015-05-24	07:55:33.5	4.6	323	0.3	0		0	i	0	3.5	0
IA	CTJI	S	2015-05-24	07:55:33.8	2.5	62	0.1	0		0	i	0	3.2	0
IA	SWJI	P	2015-05-24	07:55:35.5	4.8	85	0.5	0		0	i	0	4.3	0


EventID: bmg2015kfcv
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-26	02:28:12.2	-7.26		107.67	10	3.3	MLv		1.53		0.43	214	0.657		7		Java, Indonesia    

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	LEM	P	2015-05-26	02:28:21.2	0.4	353	-0.3	0		0	i	0	3.3	0
IA	JCJI	P	2015-05-26	02:28:27.0	0.8	49	-0.7	0		0	i	0	3.4	0
IA	CBJI	P	2015-05-26	02:28:30.5	0.9	307	0.7	0		0	i	0	3.6	0
IA	DBJI	P	2015-05-26	02:28:33.6	1.1	307	0	0		0	i	0	3.1	0
IA	KPJI	P	2015-05-26	02:28:34.3	1.3	94	-0.9	0		0	i	0	3.2	0
IA	CTJI	P	2015-05-26	02:28:39.4	1.5	81	0.2	0		0	i	0	0	0
IA	CTJI	S	2015-05-26	02:29:00.7	1.5	81	1.1	0		0	i	0	0	0


EventID: bmg2015kjba
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-28	06:05:43.9	-8.07		110.5		10	3.7	MLv		2.71		0.16	193	0.459		8		Java, Indonesia    

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	UGM	P	2015-05-28	06:05:48.7	0.2	9	0.3	0		0	i	0	3.8	0
IA	UGM	S	2015-05-28	06:05:51.3	0.2	9	-0.4	0		0	i	0	3.8	0
IA	PWJI	P	2015-05-28	06:06:07.4	1.3	88	0	0		0	i	0	3.5	0
IA	SWJI	P	2015-05-28	06:06:07.7	1.3	75	0.2	0		0	i	0	3.7	0
IA	KPJI	P	2015-05-28	06:06:13.7	1.7	295	0	0		0	i	0	3.5	0
IA	CTJI	P	2015-05-28	06:06:13.9	1.7	309	0.9	0		0	i	0	0	0
IA	PWJI	S	2015-05-28	06:06:24.8	1.3	88	-0.1	0		0	i	0	3.5	0
IA	CISI	P	2015-05-28	06:06:26.6	2.7	281	-0.8	0		0	i	0	4.2	0


EventID: bmg2015kjcq
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-28	06:55:13.2	-7.09		106.63	94	3.7	MLv		5.21		0.11	110	0.636		15		Java, Indonesia    

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	SKJI	P	2015-05-28	06:55:28.7	0.1	318	1.6	0		0	i	0	2.6	0
IA	DBJI	P	2015-05-28	06:55:29.6	0.5	12	-0.5	0		0	i	0	3.8	0
IA	CBJI	P	2015-05-28	06:55:29.8	0.5	38	0	0		0	i	0	3.8	0
IA	TNG	P	2015-05-28	06:55:31.9	0.9	1	-0.7	0		0	i	0	3.8	0
IA	TNGI	P	2015-05-28	06:55:32.0	0.9	1	-0.6	0		0	i	0	3.6	0
IA	LEM	P	2015-05-28	06:55:34.4	1	75	1.1	0		0	i	0	3.1	0
IA	CISI	P	2015-05-28	06:55:36.9	1.3	112	0.5	0		0	i	0	3.6	0
IA	SKJI	S	2015-05-28	06:55:37.4	0.1	318	-0.4	0		0	i	0	2.6	0
IA	DBJI	S	2015-05-28	06:55:42.7	0.5	12	-0.4	0		0	i	0	3.8	0
IA	KPJI	P	2015-05-28	06:55:49.3	2.3	96	-0.1	0		0	i	0	3.2	0
IA	KASI	P	2015-05-28	06:55:54.5	2.6	306	0.5	0		0	i	0	3.8	0
AU	XMIS	P	2015-05-28	06:56:05.2	3.5	196	-0.4	0		0	i	0	4.8	0
IA	MDSI	P	2015-05-28	06:56:06.3	3.6	317	-0.1	0		0	i	0	3.5	0
IA	UGM	P	2015-05-28	06:56:11.2	3.9	102	-0.3	0		0	i	0	4.3	0
IA	PWJI	P	2015-05-28	06:56:28.5	5.2	101	-0.2	32.9		1.6	i	4	4.2	0


EventID: bmg2015kjmb
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-28	11:40:03.4	-9.07		109.35	10	3.8	MLv		8.33		1.63	208	0.219		9		South of Java, Indonesia  

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	UGM	P	2015-05-28	11:40:31.5	1.6	45	-0.5	0		0	i	0	3.5	0
IA	KPJI	P	2015-05-28	11:40:34.4	1.8	346	0.3	0		0	i	0	3.6	0
IA	CTJI	P	2015-05-28	11:40:38.2	2.1	355	0.1	0		0	i	0	3.3	0
IA	CISI	P	2015-05-28	11:40:39.1	2.1	315	-0.1	0		0	i	0	3.8	0
IA	PWJI	P	2015-05-28	11:40:46.1	2.6	67	0.1	0		0	i	0	3.8	0
IA	SWJI	P	2015-05-28	11:40:47.4	2.7	61	0	0		0	i	0	4	0
IA	TWSI	P	2015-05-28	11:41:52.3	7.4	88	0.1	5.5		0.8	i	3.8	4.2	0
IA	EGSI	P	2015-05-28	11:41:58.7	7.9	297	-0.2	43		1.9	i	4.3	5	5.4
IA	PLAI	P	2015-05-28	11:42:04.4	8.3	89	0.1	15.1		0.9	i	4.3	0	0


EventID: bmg2015kjma
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-28	11:40:03.6	-9.04		109.33	10	3.8	MLv		7.47		1.63	226	0.549		8		South of Java, Indonesia  

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	UGM	P	2015-05-28	11:40:31.5	1.6	47	-0.7	0		0	i	0	3.5	0
IA	KPJI	P	2015-05-28	11:40:34.4	1.7	347	0.7	0		0	i	0	3.5	0
IA	CTJI	P	2015-05-28	11:40:38.0	2	356	0.1	0		0	i	0	3.3	0
IA	CISI	P	2015-05-28	11:40:39.1	2.1	315	0.3	0		0	i	0	3.8	0
IA	JCJI	P	2015-05-28	11:40:43.7	2.5	335	-0.9	0		0	i	0	4.1	0
IA	PWJI	P	2015-05-28	11:40:47.0	2.6	68	0.6	0		0	i	0	3.8	0
IA	SWJI	P	2015-05-28	11:40:47.9	2.7	62	0.2	0		0	i	0	4	0
IA	TWSI	P	2015-05-28	11:41:52.4	7.5	88	-0.3	5.5		0.8	i	3.8	4.2	0


EventID: bmg2015kkse
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-29	03:53:30.3	-8.26		114.11	10	2.6	MLv		2.66		0.21	107	0.448		9		Bali Region, Indonesia   

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	JAGI	P	2015-05-29	03:53:35.4	0.2	169	-0.3	0		0	i	0	1.5	0
IA	BYJI	P	2015-05-29	03:53:35.9	0.2	79	-0.5	0		0	i	0	2.3	0
IA	ABJI	P	2015-05-29	03:53:39.6	0.5	15	-0.8	0		0	i	0	2.1	0
IA	SRBI	P	2015-05-29	03:53:51.6	1.1	81	0.6	0		0	i	0	2.5	0
IA	KMMI	P	2015-05-29	03:53:53.5	1.2	351	0.6	0		0	i	0	2.5	0
IA	KHK	P	2015-05-29	03:53:57.2	1.5	94	0.4	0		0	i	0	2.4	0
IA	PWJI	P	2015-05-29	03:54:08.5	2.3	276	0.1	0		0	i	0	3	0
IA	SWJI	P	2015-05-29	03:54:09.4	2.4	283	0	0		0	i	0	4	0
IA	TBJI	P	2015-05-29	03:54:13.2	2.7	302	-0.1	0		0	i	0	3.4	0


EventID: bmg2015knvg
Date		Time		Latitude	Longitude	Depth	Mag	TypeMag	smaj		smin	az	rms		cPhase	Region
2015-05-30	20:51:16.5	-9.03		110.3		67	4.9	MLv		73.4		1.13	82	0.837		49		South of Java, Indonesia  

Net	Sta	Phase	Date		Time		dis	Az	Res	Amp		Per	Qual	mb	ML	mB
IA	UGM	P	2015-05-30	20:51:36.9	1.1	11	0.4	0		0	i	0	5.1	0
IA	PWJI	P	2015-05-30	20:51:45.6	1.8	56	0.4	0		0	i	0	5.1	0
IA	SWJI	P	2015-05-30	20:51:47.5	1.9	49	0.3	0		0	i	0	5.1	0
IA	SMRI	P	2015-05-30	20:51:48.1	2	4	0.5	0		0	i	0	4.8	0
IA	KPJI	P	2015-05-30	20:51:50.5	2.2	321	0.2	0		0	i	0	4.8	0
IA	UGM	S	2015-05-30	20:51:51.2	1.1	11	-0.7	0		0	i	0	5.1	0
IA	CTJI	P	2015-05-30	20:51:52.4	2.3	331	0.4	0		0	i	0	4.5	0
IA	TBJI	P	2015-05-30	20:51:57.4	2.7	35	0.2	0		0	i	0	4.4	0
IA	CISI	P	2015-05-30	20:51:59.2	2.9	301	-0.6	0		0	i	0	4.9	0
IA	JCJI	P	2015-05-30	20:52:02.6	3	318	0.3	0		0	i	0	4.7	0
IA	PWJI	S	2015-05-30	20:52:06.5	1.8	56	-1	0		0	i	0	5.1	0
IA	LEM	P	2015-05-30	20:52:08.7	3.4	309	1	0		0	i	0	4.4	0
IA	JAGI	P	2015-05-30	20:52:13.2	3.8	82	0	0		0	i	0	4.8	0
IA	KMMI	P	2015-05-30	20:52:16.3	4.1	61	-0.2	0		0	i	0	4.4	0
IA	BYJI	P	2015-05-30	20:52:16.6	4.1	79	0	0		0	i	0	4.7	0
IA	ABJI	P	2015-05-30	20:52:16.8	4.1	73	0.4	0		0	i	0	4.9	0
IA	CBJI	P	2015-05-30	20:52:16.9	4.1	304	0.7	0		0	i	0	5	0
IA	DBJI	P	2015-05-30	20:52:19.8	4.3	305	0.5	0		0	i	0	4.5	0
AU	XMIS	P	2015-05-30	20:52:25.1	4.8	252	-1.2	0		0	i	0	5.4	0
IA	DNP	P	2015-05-30	20:52:27.2	4.9	86	0.1	0		0	i	0	5.5	0
IA	SRBI	P	2015-05-30	20:52:28.5	4.9	79	0.2	0		0	i	0	4.7	0
IA	KHK	P	2015-05-30	20:52:33.2	5.3	83	0.3	81.5		0.8	i	4.8	0	0
IA	TWSI	P	2015-05-30	20:52:49.1	6.5	88	-0.5	0		0	i	0	4.7	0
IA	PBKI	P	2015-05-30	20:52:50.4	6.4	12	1.9	200.6		1	i	5.1	5	5.2
IA	KASI	P	2015-05-30	20:52:52.5	6.7	301	-0.1	35.9		1.1	i	4.3	4.9	0
IA	BBKI	P	2015-05-30	20:52:57.0	7.1	39	-1.3	0		0	i	0	5.1	5.9
IA	PLAI	P	2015-05-30	20:53:01.8	7.4	89	0.1	49		0.6	i	4.8	5.1	0
IA	MDSI	P	2015-05-30	20:53:04.6	7.6	306	0.4	0		0	i	0	7.2	0
IA	PKKI	P	2015-05-30	20:53:05.2	7.7	29	-0.3	68.7		1	i	4.7	5	0
IA	DBNI	P	2015-05-30	20:53:09.3	7.9	87	0.2	37.7		0.7	i	4.6	5	0
IA	EGSI	P	2015-05-30	20:53:18.6	8.8	294	-1.8	71.2		0.9	i	4.9	0	5.5
IA	STKI	P	2015-05-30	20:53:25.8	9.1	7	0.6	10.5		1	i	4	0	0
IA	MTKI	P	2015-05-30	20:53:26.7	9.2	30	-0.3	12.6		0.6	i	4.4	0	0
